# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
8.54                    	smoothSolver	1.1890000000000001e-01	5.4692100000000000e-02	1000	9.5766099999999993e-03	6.2701499999999996e-06	9	false	smoothSolver	1.6644800000000001e-02	9.5379799999999994e-06	47	true	smoothSolver	2.2509600000000001e-02	9.8177799999999997e-06	34	true	GAMG	1.8141599999999999e-01	1.0081200000000000e-02	1	true
8.545                   	smoothSolver	1.0500000000000000e-01	5.3537300000000003e-02	1000	9.1479500000000002e-03	5.9444899999999997e-06	9	false	smoothSolver	1.6826100000000000e-02	9.6352299999999992e-06	47	true	smoothSolver	2.2510200000000001e-02	9.4023300000000002e-06	28	true	GAMG	1.6575999999999999e-01	1.1655799999999999e-02	1	true
8.55                    	smoothSolver	1.1757600000000000e-01	5.4611500000000000e-02	1000	9.9732899999999992e-03	5.8818899999999997e-06	9	false	smoothSolver	1.6515900000000000e-02	9.4471999999999999e-06	47	true	smoothSolver	2.2511000000000000e-02	9.4932600000000000e-06	40	true	GAMG	1.6281699999999999e-01	9.4994499999999996e-03	1	true
8.555                   	smoothSolver	1.2858000000000000e-01	5.4510200000000002e-02	1000	1.4530299999999999e-02	5.5090500000000002e-06	9	false	smoothSolver	1.6109800000000001e-02	9.7586699999999999e-06	46	true	smoothSolver	2.2511699999999999e-02	9.7158100000000001e-06	24	true	GAMG	9.0069999999999995e-01	5.0915299999999997e-02	1	true
8.56                    	smoothSolver	1.1591300000000000e-01	5.5436100000000002e-02	1000	9.4689700000000002e-03	6.5209700000000003e-06	9	false	smoothSolver	1.6277000000000000e-02	9.8473600000000005e-06	46	true	smoothSolver	2.2512399999999998e-02	9.8796799999999999e-06	41	true	GAMG	1.7624200000000001e-01	1.1799700000000000e-02	1	true
8.565                   	smoothSolver	1.1276000000000000e-01	5.0249299999999997e-02	1000	1.1258100000000000e-02	9.9093500000000003e-06	9	false	smoothSolver	1.6791700000000000e-02	9.5818500000000004e-06	47	true	smoothSolver	2.2513399999999999e-02	9.8272400000000008e-06	37	true	GAMG	1.6570299999999999e-01	1.2645200000000001e-02	1	true
8.57                    	smoothSolver	1.3514499999999999e-01	4.6900900000000002e-02	1000	1.0688100000000001e-02	6.3303100000000000e-06	9	false	smoothSolver	1.6869700000000001e-02	9.6685200000000004e-06	47	true	smoothSolver	2.2513999999999999e-02	9.5838400000000007e-06	29	true	GAMG	1.7848500000000000e-01	1.4283300000000001e-02	1	true
8.575                   	smoothSolver	1.2185000000000000e-01	5.6236800000000003e-02	1000	1.2674700000000001e-02	8.0262999999999997e-06	9	false	smoothSolver	1.6160500000000001e-02	9.8551399999999993e-06	46	true	smoothSolver	2.2515000000000000e-02	9.7013199999999995e-06	32	true	GAMG	1.8909500000000001e-01	1.3397200000000000e-02	1	true
8.58                    	smoothSolver	1.1804800000000000e-01	5.4547499999999999e-02	1000	1.1590300000000000e-02	7.7112000000000000e-06	9	false	smoothSolver	1.6362100000000001e-02	9.9996100000000006e-06	46	true	smoothSolver	2.2515600000000000e-02	9.8743199999999993e-06	26	true	GAMG	2.9251400000000000e-01	2.3368699999999999e-02	1	true
8.585                   	smoothSolver	1.1483900000000000e-01	4.9301900000000003e-02	1000	9.2744699999999999e-03	7.6821900000000000e-06	9	false	smoothSolver	1.6723399999999999e-02	9.6625400000000005e-06	47	true	smoothSolver	2.2516399999999999e-02	9.9712500000000005e-06	33	true	GAMG	1.6634199999999999e-01	1.2048000000000000e-02	1	true
8.59                    	smoothSolver	1.0648000000000001e-01	5.6510900000000003e-02	1000	8.7901799999999999e-03	7.4161699999999998e-06	9	false	smoothSolver	1.6381900000000001e-02	9.5128300000000002e-06	47	true	smoothSolver	2.2517300000000001e-02	9.5505699999999993e-06	30	true	GAMG	1.6494500000000001e-01	1.1704300000000001e-02	1	true
8.595                   	smoothSolver	1.1082400000000001e-01	5.1119499999999998e-02	1000	9.0661200000000004e-03	6.3019200000000003e-06	9	false	smoothSolver	1.7107700000000000e-02	9.9720799999999992e-06	47	true	smoothSolver	2.2517900000000000e-02	9.9835700000000000e-06	24	true	GAMG	1.7424000000000001e-01	1.2907800000000001e-02	1	true
8.6                     	smoothSolver	1.1294100000000000e-01	5.4003599999999999e-02	1000	8.8830999999999997e-03	6.5210099999999998e-06	9	false	smoothSolver	1.6320700000000000e-02	9.5190499999999999e-06	47	true	smoothSolver	2.2518799999999999e-02	9.7118599999999999e-06	30	true	GAMG	1.6636300000000001e-01	1.2020599999999999e-02	1	true
8.605                   	smoothSolver	1.2899200000000000e-01	5.4490600000000000e-02	1000	1.3395700000000000e-02	5.7093900000000001e-06	9	false	smoothSolver	1.6872499999999999e-02	9.8328300000000005e-06	47	true	smoothSolver	2.2519700000000000e-02	9.5702800000000008e-06	30	true	GAMG	9.2112799999999995e-01	5.3182000000000000e-02	1	true
8.61                    	smoothSolver	1.1375100000000000e-01	5.8676699999999998e-02	1000	9.0224499999999996e-03	6.8365100000000004e-06	9	false	smoothSolver	1.6803300000000000e-02	9.7609100000000007e-06	47	true	smoothSolver	2.2520399999999999e-02	9.5993899999999992e-06	38	true	GAMG	1.7240300000000000e-01	1.0862500000000001e-02	1	true
8.615                   	smoothSolver	1.1946800000000000e-01	5.3814800000000003e-02	1000	8.2981200000000008e-03	6.0517500000000001e-06	9	false	smoothSolver	1.6278000000000001e-02	9.9857300000000004e-06	46	true	smoothSolver	2.2521300000000001e-02	9.7636000000000008e-06	28	true	GAMG	1.5716100000000000e-01	1.1111700000000000e-02	1	true
8.62                    	smoothSolver	1.1504200000000001e-01	5.8273100000000001e-02	1000	8.3358900000000003e-03	5.9738100000000002e-06	9	false	smoothSolver	1.5986600000000000e-02	9.7593300000000003e-06	46	true	smoothSolver	2.2521900000000001e-02	9.6115799999999999e-06	41	true	GAMG	1.6615300000000000e-01	1.0336200000000000e-02	1	true
8.625                   	smoothSolver	1.1170300000000000e-01	6.0549100000000002e-02	1000	7.6191100000000001e-03	5.5995800000000000e-06	9	false	smoothSolver	1.6159699999999999e-02	9.8304600000000007e-06	46	true	smoothSolver	2.2523000000000001e-02	9.6806000000000001e-06	32	true	GAMG	1.7702000000000001e-01	1.0354400000000000e-02	1	true
8.63                    	smoothSolver	1.2333300000000000e-01	5.7606900000000003e-02	1000	1.1398500000000001e-02	5.5412600000000004e-06	9	false	smoothSolver	1.6886399999999999e-02	9.7051999999999998e-06	47	true	smoothSolver	2.2523600000000001e-02	9.9629299999999995e-06	29	true	GAMG	5.7203300000000001e-01	3.4268199999999999e-02	1	true
8.635                   	smoothSolver	1.1839300000000000e-01	5.0350199999999998e-02	1000	8.6873300000000001e-03	6.9384399999999998e-06	9	false	smoothSolver	1.6172200000000001e-02	9.8760800000000005e-06	46	true	smoothSolver	2.2524400000000000e-02	9.8242699999999997e-06	32	true	GAMG	1.7804100000000000e-01	1.2052300000000000e-02	1	true
8.64                    	smoothSolver	1.1454499999999999e-01	5.6011800000000000e-02	1000	8.2988400000000000e-03	5.9270100000000000e-06	9	false	smoothSolver	1.6566399999999998e-02	9.5914900000000006e-06	47	true	smoothSolver	2.2525300000000002e-02	9.6114299999999996e-06	24	true	GAMG	1.7012900000000000e-01	1.1775600000000001e-02	1	true
8.645                   	smoothSolver	1.2918399999999999e-01	5.8622500000000001e-02	1000	1.1178900000000000e-02	6.5336200000000001e-06	9	false	smoothSolver	1.5904499999999998e-02	9.7770100000000004e-06	46	true	smoothSolver	2.2525900000000001e-02	9.5443499999999995e-06	28	true	GAMG	1.7169699999999999e-01	1.3099400000000001e-02	1	true
8.65                    	smoothSolver	1.2791100000000000e-01	5.2095200000000001e-02	1000	1.0344500000000000e-02	6.5320100000000002e-06	9	false	smoothSolver	1.5963399999999999e-02	9.8797499999999997e-06	46	true	smoothSolver	2.2527200000000001e-02	9.6356100000000004e-06	33	true	GAMG	1.8105399999999999e-01	1.2725300000000000e-02	1	true
8.655                   	smoothSolver	1.2063500000000001e-01	5.4046499999999997e-02	1000	1.0548900000000000e-02	6.7957300000000004e-06	9	false	smoothSolver	1.7079600000000000e-02	9.9769299999999997e-06	47	true	smoothSolver	2.2527800000000001e-02	9.2599700000000007e-06	30	true	GAMG	1.7050000000000001e-01	1.3640500000000000e-02	1	true
8.66                    	smoothSolver	1.1660600000000000e-01	5.4274400000000000e-02	1000	9.1183700000000006e-03	5.8904499999999997e-06	9	false	smoothSolver	1.7863400000000001e-02	9.9255500000000002e-06	48	true	smoothSolver	2.2528699999999999e-02	9.3890499999999995e-06	33	true	GAMG	1.7050699999999999e-01	1.1508700000000000e-02	1	true
8.665                   	smoothSolver	1.2032900000000001e-01	5.4002500000000002e-02	1000	8.6986200000000007e-03	5.5149299999999999e-06	9	false	smoothSolver	1.5544000000000001e-02	9.7297200000000008e-06	46	true	smoothSolver	2.2529400000000002e-02	9.5552100000000003e-06	36	true	GAMG	1.6073599999999999e-01	1.1620900000000000e-02	1	true
8.67                    	smoothSolver	1.1659500000000000e-01	5.8568099999999998e-02	1000	8.9911000000000001e-03	7.4303800000000003e-06	9	false	smoothSolver	1.5842800000000001e-02	9.9636599999999997e-06	46	true	smoothSolver	2.2530300000000000e-02	9.4467799999999994e-06	26	true	GAMG	1.6064100000000001e-01	1.3118500000000000e-02	1	true
8.675                   	smoothSolver	1.1208600000000001e-01	5.3555199999999997e-02	1000	8.3533400000000008e-03	7.3027600000000004e-06	9	false	smoothSolver	1.6092200000000001e-02	9.5848699999999999e-06	47	true	smoothSolver	2.2530900000000000e-02	9.6272300000000003e-06	28	true	GAMG	1.5870100000000001e-01	1.2768000000000000e-02	1	true
8.68                    	smoothSolver	1.1946000000000000e-01	5.6846500000000001e-02	1000	8.4691100000000002e-03	4.9725299999999998e-06	9	false	smoothSolver	1.6548000000000000e-02	9.9098600000000004e-06	47	true	smoothSolver	2.2532099999999999e-02	9.7062200000000000e-06	37	true	GAMG	1.6867399999999999e-01	1.1035100000000001e-02	1	true
8.685                   	smoothSolver	1.1491200000000000e-01	5.6503600000000001e-02	1000	7.3039300000000001e-03	4.9183500000000001e-06	9	false	smoothSolver	1.6442200000000001e-02	9.8748299999999994e-06	47	true	smoothSolver	2.2532900000000002e-02	9.8571400000000003e-06	32	true	GAMG	1.4733199999999999e-01	1.0227000000000000e-02	1	true
8.69                    	smoothSolver	1.1600800000000000e-01	5.0468600000000002e-02	1000	8.8874100000000001e-03	8.0785999999999992e-06	9	false	smoothSolver	1.6243100000000000e-02	9.7475299999999998e-06	47	true	smoothSolver	2.2533800000000000e-02	9.4689699999999999e-06	32	true	GAMG	1.5444500000000000e-01	1.3649100000000001e-02	1	true
8.695                   	smoothSolver	1.1617900000000000e-01	5.7194599999999998e-02	1000	1.1672600000000000e-02	5.0140900000000001e-06	10	false	smoothSolver	1.6354799999999999e-02	9.7874299999999992e-06	47	true	smoothSolver	2.2534400000000000e-02	9.0975099999999996e-06	26	true	GAMG	1.5208800000000000e-01	1.3004999999999999e-02	1	true
8.7                     	smoothSolver	1.1283799999999999e-01	5.7280200000000003e-02	1000	9.4810099999999998e-03	8.1068000000000000e-06	9	false	smoothSolver	1.7018999999999999e-02	9.5516000000000002e-06	48	true	smoothSolver	2.2535599999999999e-02	9.6965200000000008e-06	43	true	GAMG	1.6125700000000001e-01	1.2917800000000000e-02	1	true
8.705                   	smoothSolver	1.1425200000000001e-01	5.2659999999999998e-02	1000	8.7273100000000003e-03	5.9147999999999997e-06	9	false	smoothSolver	1.7022900000000001e-02	9.4922099999999994e-06	48	true	smoothSolver	2.2536500000000001e-02	9.4688399999999993e-06	42	true	GAMG	2.4531900000000001e-01	1.8079499999999998e-02	1	true
8.71                    	smoothSolver	1.1303199999999999e-01	5.9196100000000001e-02	1000	8.9141600000000008e-03	8.4947399999999996e-06	9	false	smoothSolver	1.6622200000000000e-02	9.7686500000000001e-06	47	true	smoothSolver	2.2537200000000000e-02	9.4946299999999993e-06	28	true	GAMG	1.6367499999999999e-01	1.0872200000000000e-02	1	true
8.715                   	smoothSolver	1.1710500000000000e-01	5.5928199999999997e-02	1000	7.7133899999999997e-03	5.9309399999999997e-06	9	false	smoothSolver	1.6545500000000001e-02	9.7089600000000003e-06	47	true	smoothSolver	2.2537900000000000e-02	9.5908100000000004e-06	36	true	GAMG	1.4774999999999999e-01	9.3821500000000006e-03	1	true
8.72                    	smoothSolver	1.1373500000000000e-01	5.2532799999999998e-02	1000	7.8455899999999995e-03	6.2295399999999997e-06	9	false	smoothSolver	1.6665500000000000e-02	9.7554399999999992e-06	47	true	smoothSolver	2.2538900000000001e-02	9.6226399999999994e-06	31	true	GAMG	1.5623400000000001e-01	1.3234700000000000e-02	1	true
8.725                   	smoothSolver	1.0990600000000000e-01	5.1761599999999998e-02	1000	7.5998400000000001e-03	5.7284199999999998e-06	9	false	smoothSolver	1.6193699999999998e-02	9.4459000000000005e-06	47	true	smoothSolver	2.2539600000000000e-02	9.6751199999999996e-06	32	true	GAMG	1.5468599999999999e-01	9.6998399999999995e-03	1	true
8.73                    	smoothSolver	1.2265700000000000e-01	5.3804499999999998e-02	1000	8.4367100000000000e-03	5.3558700000000003e-06	9	false	smoothSolver	1.5576500000000000e-02	9.5947499999999999e-06	46	true	smoothSolver	2.2540600000000001e-02	9.7220499999999995e-06	34	true	GAMG	1.5861900000000001e-01	1.0983500000000000e-02	1	true
8.735                   	smoothSolver	1.1495300000000000e-01	5.0464400000000000e-02	1000	8.0991899999999992e-03	5.4464500000000002e-06	9	false	smoothSolver	1.5966299999999999e-02	9.7973700000000000e-06	46	true	smoothSolver	2.2541200000000001e-02	9.7592300000000001e-06	25	true	GAMG	1.6103100000000001e-01	1.0637300000000001e-02	1	true
8.74                    	smoothSolver	1.0463300000000000e-01	5.2860699999999997e-02	1000	7.3370900000000001e-03	5.4693700000000001e-06	9	false	smoothSolver	1.7070700000000001e-02	9.8563400000000002e-06	47	true	smoothSolver	2.2542099999999999e-02	9.5088100000000002e-06	32	true	GAMG	1.5175300000000000e-01	9.4081200000000007e-03	1	true
8.745                   	smoothSolver	1.0783500000000000e-01	5.1697199999999999e-02	1000	8.2069199999999995e-03	5.9138199999999997e-06	9	false	smoothSolver	1.6685200000000001e-02	9.6556800000000000e-06	47	true	smoothSolver	2.2542800000000002e-02	9.7138899999999996e-06	24	true	GAMG	1.6206699999999999e-01	1.0856299999999999e-02	1	true
8.75                    	smoothSolver	1.0927700000000000e-01	5.1640600000000002e-02	1000	7.8418199999999993e-03	5.4079700000000002e-06	9	false	smoothSolver	1.6302400000000002e-02	9.4486699999999994e-06	47	true	smoothSolver	2.2544000000000002e-02	9.8939899999999998e-06	39	true	GAMG	1.4802199999999999e-01	1.1445200000000001e-02	1	true
8.755                   	smoothSolver	1.1196399999999999e-01	5.0063700000000003e-02	1000	8.2102500000000005e-03	5.6508500000000003e-06	9	false	smoothSolver	1.6575900000000001e-02	9.6069600000000003e-06	47	true	smoothSolver	2.2544900000000000e-02	9.2697899999999999e-06	30	true	GAMG	1.6359599999999999e-01	1.1405000000000000e-02	1	true
8.76                    	smoothSolver	9.9461200000000000e-02	4.7540499999999999e-02	1000	7.1858000000000000e-03	5.5083899999999998e-06	9	false	smoothSolver	1.7357800000000000e-02	9.4846599999999998e-06	48	true	smoothSolver	2.2545500000000000e-02	9.8073899999999996e-06	30	true	GAMG	1.5056100000000000e-01	1.1282800000000001e-02	1	true
8.765                   	smoothSolver	1.1156800000000000e-01	4.8843100000000000e-02	1000	8.0840300000000007e-03	5.2419300000000001e-06	9	false	smoothSolver	1.5796399999999999e-02	9.6842299999999999e-06	46	true	smoothSolver	2.2546199999999999e-02	9.7206899999999993e-06	21	true	GAMG	1.5615699999999999e-01	1.0961200000000001e-02	1	true
8.77                    	smoothSolver	9.9524000000000001e-02	5.2071500000000000e-02	1000	7.2048099999999999e-03	5.3418700000000001e-06	9	false	smoothSolver	1.6334800000000000e-02	9.4399600000000000e-06	47	true	smoothSolver	2.2547100000000000e-02	9.6583799999999992e-06	36	true	GAMG	1.4437600000000000e-01	9.3468200000000005e-03	1	true
8.775                   	smoothSolver	1.0574400000000000e-01	4.3936000000000003e-02	1000	9.1582799999999995e-03	6.2678899999999999e-06	9	false	smoothSolver	1.6363500000000000e-02	9.4851300000000004e-06	47	true	smoothSolver	2.2547800000000000e-02	9.0466900000000003e-06	20	true	GAMG	1.5021499999999999e-01	1.1147400000000000e-02	1	true
8.78                    	smoothSolver	1.1793300000000000e-01	4.5087400000000000e-02	1000	1.2165700000000000e-02	9.9690799999999994e-06	8	false	smoothSolver	1.5718200000000002e-02	9.6791099999999992e-06	46	true	smoothSolver	2.2549199999999998e-02	9.9247899999999996e-06	43	true	GAMG	8.8709000000000005e-01	5.0790900000000000e-02	1	true
8.785                   	smoothSolver	9.6532099999999996e-02	4.6532400000000002e-02	1000	7.4565700000000000e-03	4.6059999999999996e-06	9	false	smoothSolver	1.6017699999999999e-02	9.8680200000000008e-06	46	true	smoothSolver	2.2550100000000000e-02	9.4740299999999998e-06	36	true	GAMG	1.4904500000000001e-01	9.2902599999999998e-03	1	true
8.79                    	smoothSolver	9.4226699999999997e-02	4.7359199999999997e-02	1000	7.9001200000000001e-03	5.4714599999999998e-06	9	false	smoothSolver	1.7003399999999998e-02	9.8982999999999997e-06	47	true	smoothSolver	2.2550799999999999e-02	9.8200400000000003e-06	28	true	GAMG	1.4968500000000001e-01	1.0697300000000000e-02	1	true
8.795                   	smoothSolver	9.7839899999999994e-02	4.4765800000000001e-02	1000	7.2810699999999997e-03	5.8060900000000003e-06	9	false	smoothSolver	1.6901099999999999e-02	9.8826299999999996e-06	47	true	smoothSolver	2.2551499999999999e-02	9.6498000000000003e-06	24	true	GAMG	1.4064900000000000e-01	1.0863500000000000e-02	1	true
8.8                     	smoothSolver	9.4534599999999996e-02	4.7628600000000000e-02	1000	6.8051300000000004e-03	4.9397200000000000e-06	9	false	smoothSolver	1.6479000000000001e-02	9.6679999999999996e-06	47	true	smoothSolver	2.2552699999999998e-02	9.6148199999999995e-06	41	true	GAMG	1.4013900000000001e-01	9.6906700000000002e-03	1	true
8.805                   	smoothSolver	9.9476499999999995e-02	4.0878600000000001e-02	1000	1.0276300000000000e-02	9.3907199999999994e-06	8	false	smoothSolver	1.5866100000000001e-02	9.8689300000000001e-06	46	true	smoothSolver	2.2553600000000000e-02	9.6794299999999996e-06	36	true	GAMG	5.9048500000000004e-01	3.3183799999999999e-02	1	true
8.81                    	smoothSolver	9.4451700000000000e-02	4.3313699999999997e-02	1000	6.1583699999999998e-03	8.8155000000000006e-06	8	false	smoothSolver	1.6862200000000001e-02	9.8941599999999998e-06	47	true	smoothSolver	2.2554500000000002e-02	9.6892099999999993e-06	31	true	GAMG	1.4264299999999999e-01	9.3147300000000002e-03	1	true
