# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
7.24              	(-1.0000000000e-04 1.2179971377e-20 0.0000000000e+00)	1.0000000000e-04
7.245             	(-1.0000000000e-04 1.5120312727e-20 0.0000000000e+00)	1.0000000000e-04
7.25              	(-1.0000000000e-04 1.2070826457e-20 0.0000000000e+00)	1.0000000000e-04
7.255             	(-1.0000000000e-04 1.6489615551e-20 0.0000000000e+00)	1.0000000000e-04
7.26              	(-1.0000000000e-04 1.7410520670e-20 0.0000000000e+00)	1.0000000000e-04
7.265             	(-1.0000000000e-04 1.4545860554e-20 0.0000000000e+00)	1.0000000000e-04
7.27              	(-1.0000000000e-04 1.3993555093e-20 0.0000000000e+00)	1.0000000000e-04
7.275             	(-1.0000000000e-04 1.0817163384e-20 0.0000000000e+00)	1.0000000000e-04
7.28              	(-1.0000000000e-04 1.0058418270e-20 0.0000000000e+00)	1.0000000000e-04
7.285             	(-1.0000000000e-04 1.2708402097e-20 0.0000000000e+00)	1.0000000000e-04
7.29              	(-1.0000000000e-04 1.4453165157e-20 0.0000000000e+00)	1.0000000000e-04
7.295             	(-1.0000000000e-04 1.2706662205e-20 0.0000000000e+00)	1.0000000000e-04
7.3               	(-1.0000000000e-04 1.2618004844e-20 0.0000000000e+00)	1.0000000000e-04
7.305             	(-1.0000000000e-04 1.3064946795e-20 0.0000000000e+00)	1.0000000000e-04
7.31              	(-1.0000000000e-04 7.8595116484e-21 0.0000000000e+00)	1.0000000000e-04
7.315             	(-1.0000000000e-04 1.5486094476e-20 0.0000000000e+00)	1.0000000000e-04
7.32              	(-1.0000000000e-04 1.1922481040e-20 0.0000000000e+00)	1.0000000000e-04
7.325             	(-1.0000000000e-04 8.0092560570e-21 0.0000000000e+00)	1.0000000000e-04
7.33              	(-1.0000000000e-04 9.0492114078e-21 0.0000000000e+00)	1.0000000000e-04
7.335             	(-1.0000000000e-04 1.1641884225e-20 0.0000000000e+00)	1.0000000000e-04
7.34              	(-1.0000000000e-04 1.5046416221e-20 0.0000000000e+00)	1.0000000000e-04
7.345             	(-1.0000000000e-04 1.2878622738e-20 0.0000000000e+00)	1.0000000000e-04
7.35              	(-1.0000000000e-04 1.1765878550e-20 0.0000000000e+00)	1.0000000000e-04
7.355             	(-1.0000000000e-04 1.1825303213e-20 0.0000000000e+00)	1.0000000000e-04
7.36              	(-1.0000000000e-04 1.6125826673e-20 0.0000000000e+00)	1.0000000000e-04
7.365             	(-1.0000000000e-04 1.1407717263e-20 0.0000000000e+00)	1.0000000000e-04
7.37              	(-1.0000000000e-04 1.3868342985e-20 0.0000000000e+00)	1.0000000000e-04
7.375             	(-1.0000000000e-04 1.7213528756e-20 0.0000000000e+00)	1.0000000000e-04
7.38              	(-1.0000000000e-04 1.5829768162e-20 0.0000000000e+00)	1.0000000000e-04
7.385             	(-1.0000000000e-04 1.6216459068e-20 0.0000000000e+00)	1.0000000000e-04
7.39              	(-1.0000000000e-04 9.7334241024e-21 0.0000000000e+00)	1.0000000000e-04
7.395             	(-1.0000000000e-04 1.2033409215e-20 0.0000000000e+00)	1.0000000000e-04
7.4               	(-1.0000000000e-04 1.2338746324e-20 0.0000000000e+00)	1.0000000000e-04
7.405             	(-1.0000000000e-04 1.6728866662e-20 0.0000000000e+00)	1.0000000000e-04
7.41              	(-1.0000000000e-04 1.2451412824e-20 0.0000000000e+00)	1.0000000000e-04
7.415             	(-1.0000000000e-04 9.2127447474e-21 0.0000000000e+00)	1.0000000000e-04
7.42              	(-1.0000000000e-04 9.9743650357e-21 0.0000000000e+00)	1.0000000000e-04
7.425             	(-1.0000000000e-04 1.2242000622e-20 0.0000000000e+00)	1.0000000000e-04
7.43              	(-1.0000000000e-04 1.1004941488e-20 0.0000000000e+00)	1.0000000000e-04
7.435             	(-1.0000000000e-04 9.7609852240e-21 0.0000000000e+00)	1.0000000000e-04
7.44              	(-1.0000000000e-04 7.3343376669e-21 0.0000000000e+00)	1.0000000000e-04
7.445             	(-1.0000000000e-04 9.3836391887e-21 0.0000000000e+00)	1.0000000000e-04
7.45              	(-1.0000000000e-04 1.2556083676e-20 0.0000000000e+00)	1.0000000000e-04
7.455             	(-1.0000000000e-04 9.3607913458e-21 0.0000000000e+00)	1.0000000000e-04
7.46              	(-1.0000000000e-04 1.6404044221e-20 0.0000000000e+00)	1.0000000000e-04
7.465             	(-1.0000000000e-04 1.2469343081e-20 0.0000000000e+00)	1.0000000000e-04
7.47              	(-1.0000000000e-04 1.2562867076e-20 0.0000000000e+00)	1.0000000000e-04
7.475             	(-1.0000000000e-04 1.2511941568e-20 0.0000000000e+00)	1.0000000000e-04
7.48              	(-1.0000000000e-04 9.6619063850e-21 0.0000000000e+00)	1.0000000000e-04
7.485             	(-1.0000000000e-04 1.0807345205e-20 0.0000000000e+00)	1.0000000000e-04
7.49              	(-1.0000000000e-04 1.1851616783e-20 0.0000000000e+00)	1.0000000000e-04
7.495             	(-1.0000000000e-04 9.3147819016e-21 0.0000000000e+00)	1.0000000000e-04
7.5               	(-1.0000000000e-04 1.0390760714e-20 0.0000000000e+00)	1.0000000000e-04
7.505             	(-1.0000000000e-04 6.6217049053e-22 0.0000000000e+00)	1.0000000000e-04
7.51              	(-1.0000000000e-04 -2.7070692677e-21 0.0000000000e+00)	1.0000000000e-04
7.515             	(-1.0000000000e-04 -3.7122359256e-21 0.0000000000e+00)	1.0000000000e-04
7.52              	(-1.0000000000e-04 -2.7949519339e-21 0.0000000000e+00)	1.0000000000e-04
7.525             	(-1.0000000000e-04 1.3406356987e-21 0.0000000000e+00)	1.0000000000e-04
7.53              	(-1.0000000000e-04 -1.0367686857e-21 0.0000000000e+00)	1.0000000000e-04
7.535             	(-1.0000000000e-04 2.8384947511e-21 0.0000000000e+00)	1.0000000000e-04
7.54              	(-1.0000000000e-04 8.8007992493e-22 0.0000000000e+00)	1.0000000000e-04
7.545             	(-1.0000000000e-04 -4.3466456228e-22 0.0000000000e+00)	1.0000000000e-04
7.55              	(-1.0000000000e-04 -3.8602146208e-21 0.0000000000e+00)	1.0000000000e-04
7.555             	(-1.0000000000e-04 -1.6505995651e-22 0.0000000000e+00)	1.0000000000e-04
7.56              	(-1.0000000000e-04 -1.2585426918e-21 0.0000000000e+00)	1.0000000000e-04
7.565             	(-1.0000000000e-04 1.8561313172e-21 0.0000000000e+00)	1.0000000000e-04
7.57              	(-1.0000000000e-04 1.0124526381e-21 0.0000000000e+00)	1.0000000000e-04
7.575             	(-1.0000000000e-04 4.1226083487e-22 0.0000000000e+00)	1.0000000000e-04
7.58              	(-1.0000000000e-04 -2.5870866041e-21 0.0000000000e+00)	1.0000000000e-04
7.585             	(-1.0000000000e-04 -1.1565863980e-21 0.0000000000e+00)	1.0000000000e-04
7.59              	(-1.0000000000e-04 1.3167136651e-21 0.0000000000e+00)	1.0000000000e-04
7.595             	(-1.0000000000e-04 -1.9421694438e-21 0.0000000000e+00)	1.0000000000e-04
7.6               	(-1.0000000000e-04 -8.1833040301e-22 0.0000000000e+00)	1.0000000000e-04
7.605             	(-1.0000000000e-04 1.6359565507e-22 0.0000000000e+00)	1.0000000000e-04
7.61              	(-1.0000000000e-04 -1.3341419467e-21 0.0000000000e+00)	1.0000000000e-04
7.615             	(-1.0000000000e-04 -1.7283517985e-21 0.0000000000e+00)	1.0000000000e-04
7.62              	(-1.0000000000e-04 -2.7363247803e-23 0.0000000000e+00)	1.0000000000e-04
7.625             	(-1.0000000000e-04 7.3235078441e-22 0.0000000000e+00)	1.0000000000e-04
7.63              	(-1.0000000000e-04 5.1307068866e-21 0.0000000000e+00)	1.0000000000e-04
7.635             	(-1.0000000000e-04 1.1415643293e-21 0.0000000000e+00)	1.0000000000e-04
7.64              	(-1.0000000000e-04 -1.5890312725e-21 0.0000000000e+00)	1.0000000000e-04
7.645             	(-1.0000000000e-04 -2.0915861313e-22 0.0000000000e+00)	1.0000000000e-04
7.65              	(-1.0000000000e-04 1.3962711596e-21 0.0000000000e+00)	1.0000000000e-04
7.655             	(-1.0000000000e-04 -2.8371104372e-22 0.0000000000e+00)	1.0000000000e-04
7.66              	(-1.0000000000e-04 -2.9893879042e-21 0.0000000000e+00)	1.0000000000e-04
7.665             	(-1.0000000000e-04 1.5657319640e-21 0.0000000000e+00)	1.0000000000e-04
7.67              	(-1.0000000000e-04 1.6189366536e-21 0.0000000000e+00)	1.0000000000e-04
7.675             	(-1.0000000000e-04 -1.7650219284e-21 0.0000000000e+00)	1.0000000000e-04
7.68              	(-1.0000000000e-04 3.8842070600e-22 0.0000000000e+00)	1.0000000000e-04
7.685             	(-1.0000000000e-04 -1.4582122183e-23 0.0000000000e+00)	1.0000000000e-04
7.69              	(-1.0000000000e-04 -2.5126877590e-21 0.0000000000e+00)	1.0000000000e-04
7.695             	(-1.0000000000e-04 3.3479246551e-21 0.0000000000e+00)	1.0000000000e-04
7.7               	(-1.0000000000e-04 8.8541038220e-22 0.0000000000e+00)	1.0000000000e-04
7.705             	(-1.0000000000e-04 4.3278959344e-21 0.0000000000e+00)	1.0000000000e-04
7.71              	(-1.0000000000e-04 -1.1230303065e-21 0.0000000000e+00)	1.0000000000e-04
7.715             	(-1.0000000000e-04 2.9902081066e-21 0.0000000000e+00)	1.0000000000e-04
7.72              	(-1.0000000000e-04 -2.4266745470e-21 0.0000000000e+00)	1.0000000000e-04
7.725             	(-1.0000000000e-04 -7.4438199990e-23 0.0000000000e+00)	1.0000000000e-04
7.73              	(-1.0000000000e-04 2.2566026426e-21 0.0000000000e+00)	1.0000000000e-04
7.735             	(-1.0000000000e-04 -6.4539393907e-23 0.0000000000e+00)	1.0000000000e-04
7.74              	(-1.0000000000e-04 1.0189156073e-21 0.0000000000e+00)	1.0000000000e-04
7.745             	(-1.0000000000e-04 1.4573553948e-21 0.0000000000e+00)	1.0000000000e-04
7.75              	(-1.0000000000e-04 1.6563322702e-21 0.0000000000e+00)	1.0000000000e-04
7.755             	(-1.0000000000e-04 1.6450292071e-21 0.0000000000e+00)	1.0000000000e-04
7.76              	(-1.0000000000e-04 4.4432336084e-22 0.0000000000e+00)	1.0000000000e-04
7.765             	(-1.0000000000e-04 2.2451474969e-22 0.0000000000e+00)	1.0000000000e-04
7.77              	(-1.0000000000e-04 3.7980029899e-21 0.0000000000e+00)	1.0000000000e-04
7.775             	(-1.0000000000e-04 1.2981886801e-21 0.0000000000e+00)	1.0000000000e-04
7.78              	(-1.0000000000e-04 3.0741886138e-21 0.0000000000e+00)	1.0000000000e-04
7.785             	(-1.0000000000e-04 3.3144648991e-21 0.0000000000e+00)	1.0000000000e-04
7.79              	(-1.0000000000e-04 4.3537755671e-21 0.0000000000e+00)	1.0000000000e-04
7.795             	(-1.0000000000e-04 1.0010079420e-22 0.0000000000e+00)	1.0000000000e-04
7.8               	(-1.0000000000e-04 8.0835206173e-22 0.0000000000e+00)	1.0000000000e-04
7.805             	(-1.0000000000e-04 4.2656784677e-21 0.0000000000e+00)	1.0000000000e-04
7.81              	(-1.0000000000e-04 5.2993463498e-21 0.0000000000e+00)	1.0000000000e-04
7.815             	(-1.0000000000e-04 1.9979352075e-21 0.0000000000e+00)	1.0000000000e-04
7.82              	(-1.0000000000e-04 4.2972696214e-22 0.0000000000e+00)	1.0000000000e-04
7.825             	(-1.0000000000e-04 -5.9554978878e-23 0.0000000000e+00)	1.0000000000e-04
7.83              	(-1.0000000000e-04 2.3621188117e-21 0.0000000000e+00)	1.0000000000e-04
7.835             	(-1.0000000000e-04 4.1994087789e-21 0.0000000000e+00)	1.0000000000e-04
7.84              	(-1.0000000000e-04 5.2561314460e-21 0.0000000000e+00)	1.0000000000e-04
7.845             	(-1.0000000000e-04 5.7588640309e-21 0.0000000000e+00)	1.0000000000e-04
7.85              	(-1.0000000000e-04 1.8039243224e-21 0.0000000000e+00)	1.0000000000e-04
7.855             	(-1.0000000000e-04 3.5194110561e-21 0.0000000000e+00)	1.0000000000e-04
7.86              	(-1.0000000000e-04 6.6223191315e-21 0.0000000000e+00)	1.0000000000e-04
7.865             	(-1.0000000000e-04 5.6424182906e-22 0.0000000000e+00)	1.0000000000e-04
7.87              	(-1.0000000000e-04 1.8797091816e-21 0.0000000000e+00)	1.0000000000e-04
7.875             	(-1.0000000000e-04 4.6082172797e-21 0.0000000000e+00)	1.0000000000e-04
7.88              	(-1.0000000000e-04 3.4451362733e-21 0.0000000000e+00)	1.0000000000e-04
7.885             	(-1.0000000000e-04 6.3508577989e-21 0.0000000000e+00)	1.0000000000e-04
7.89              	(-1.0000000000e-04 3.8977461001e-21 0.0000000000e+00)	1.0000000000e-04
7.895             	(-1.0000000000e-04 4.3309995457e-21 0.0000000000e+00)	1.0000000000e-04
7.9               	(-1.0000000000e-04 4.6231617424e-21 0.0000000000e+00)	1.0000000000e-04
7.905             	(-1.0000000000e-04 6.1434780556e-21 0.0000000000e+00)	1.0000000000e-04
7.91              	(-1.0000000000e-04 3.1701852078e-21 0.0000000000e+00)	1.0000000000e-04
7.915             	(-1.0000000000e-04 7.8899188928e-21 0.0000000000e+00)	1.0000000000e-04
7.92              	(-1.0000000000e-04 4.1139833314e-21 0.0000000000e+00)	1.0000000000e-04
7.925             	(-1.0000000000e-04 4.2789990270e-21 0.0000000000e+00)	1.0000000000e-04
7.93              	(-1.0000000000e-04 4.8072885222e-21 0.0000000000e+00)	1.0000000000e-04
7.935             	(-1.0000000000e-04 3.8797612343e-21 0.0000000000e+00)	1.0000000000e-04
7.94              	(-1.0000000000e-04 6.0384815222e-21 0.0000000000e+00)	1.0000000000e-04
7.945             	(-1.0000000000e-04 5.3203560936e-21 0.0000000000e+00)	1.0000000000e-04
7.95              	(-1.0000000000e-04 3.5487362455e-21 0.0000000000e+00)	1.0000000000e-04
7.955             	(-1.0000000000e-04 6.0427921198e-21 0.0000000000e+00)	1.0000000000e-04
7.96              	(-1.0000000000e-04 8.0742692081e-21 0.0000000000e+00)	1.0000000000e-04
7.965             	(-1.0000000000e-04 1.7661712960e-21 0.0000000000e+00)	1.0000000000e-04
7.97              	(-1.0000000000e-04 1.4201195573e-21 0.0000000000e+00)	1.0000000000e-04
7.975             	(-1.0000000000e-04 2.7460488860e-21 0.0000000000e+00)	1.0000000000e-04
7.98              	(-1.0000000000e-04 8.3375709225e-21 0.0000000000e+00)	1.0000000000e-04
7.985             	(-1.0000000000e-04 6.4529223777e-21 0.0000000000e+00)	1.0000000000e-04
7.99              	(-1.0000000000e-04 5.6208950380e-21 0.0000000000e+00)	1.0000000000e-04
7.995             	(-1.0000000000e-04 4.8640875094e-21 0.0000000000e+00)	1.0000000000e-04
8                 	(-1.0000000000e-04 4.0718110781e-21 0.0000000000e+00)	1.0000000000e-04
8.005             	(-1.0000000000e-04 6.5271238296e-21 0.0000000000e+00)	1.0000000000e-04
8.01              	(-1.0000000000e-04 5.5642707828e-21 0.0000000000e+00)	1.0000000000e-04
8.015             	(-1.0000000000e-04 6.6003407350e-21 0.0000000000e+00)	1.0000000000e-04
8.02              	(-1.0000000000e-04 5.2767634517e-21 0.0000000000e+00)	1.0000000000e-04
8.025             	(-1.0000000000e-04 3.7655106964e-21 0.0000000000e+00)	1.0000000000e-04
8.03              	(-1.0000000000e-04 8.1218382621e-21 0.0000000000e+00)	1.0000000000e-04
8.035             	(-1.0000000000e-04 7.2989376530e-21 0.0000000000e+00)	1.0000000000e-04
8.04              	(-1.0000000000e-04 7.1365937336e-21 0.0000000000e+00)	1.0000000000e-04
8.045             	(-1.0000000000e-04 1.4554515979e-21 0.0000000000e+00)	1.0000000000e-04
8.05              	(-1.0000000000e-04 3.9727701018e-21 0.0000000000e+00)	1.0000000000e-04
8.055             	(-1.0000000000e-04 6.9911617108e-21 0.0000000000e+00)	1.0000000000e-04
8.06              	(-1.0000000000e-04 6.1795651425e-21 0.0000000000e+00)	1.0000000000e-04
8.065             	(-1.0000000000e-04 8.6488618059e-21 0.0000000000e+00)	1.0000000000e-04
8.07              	(-1.0000000000e-04 8.3199558262e-21 0.0000000000e+00)	1.0000000000e-04
8.075             	(-1.0000000000e-04 8.7697565158e-21 0.0000000000e+00)	1.0000000000e-04
8.08              	(-1.0000000000e-04 8.5525431615e-21 0.0000000000e+00)	1.0000000000e-04
8.085             	(-1.0000000000e-04 9.9141010409e-21 0.0000000000e+00)	1.0000000000e-04
8.09              	(-1.0000000000e-04 4.8294108816e-21 0.0000000000e+00)	1.0000000000e-04
8.095             	(-1.0000000000e-04 7.4414953657e-21 0.0000000000e+00)	1.0000000000e-04
8.1               	(-1.0000000000e-04 9.3297314084e-21 0.0000000000e+00)	1.0000000000e-04
8.105             	(-1.0000000000e-04 1.0585985836e-20 0.0000000000e+00)	1.0000000000e-04
8.11              	(-1.0000000000e-04 6.5894024893e-21 0.0000000000e+00)	1.0000000000e-04
8.115             	(-1.0000000000e-04 5.4291642340e-21 0.0000000000e+00)	1.0000000000e-04
8.12              	(-1.0000000000e-04 3.1426575496e-21 0.0000000000e+00)	1.0000000000e-04
8.125             	(-1.0000000000e-04 9.6024484763e-21 0.0000000000e+00)	1.0000000000e-04
8.13              	(-1.0000000000e-04 8.6997311903e-21 0.0000000000e+00)	1.0000000000e-04
8.135             	(-1.0000000000e-04 1.0274098674e-20 0.0000000000e+00)	1.0000000000e-04
8.14              	(-1.0000000000e-04 9.4107015622e-21 0.0000000000e+00)	1.0000000000e-04
8.145             	(-1.0000000000e-04 1.1599112512e-20 0.0000000000e+00)	1.0000000000e-04
8.15              	(-1.0000000000e-04 8.3291201054e-21 0.0000000000e+00)	1.0000000000e-04
8.155             	(-1.0000000000e-04 8.7120644966e-21 0.0000000000e+00)	1.0000000000e-04
8.16              	(-1.0000000000e-04 4.0829264176e-21 0.0000000000e+00)	1.0000000000e-04
8.165             	(-1.0000000000e-04 4.0227825685e-21 0.0000000000e+00)	1.0000000000e-04
8.17              	(-1.0000000000e-04 5.7908897474e-21 0.0000000000e+00)	1.0000000000e-04
8.175             	(-1.0000000000e-04 4.8892278491e-21 0.0000000000e+00)	1.0000000000e-04
8.18              	(-1.0000000000e-04 5.3627440987e-21 0.0000000000e+00)	1.0000000000e-04
8.185             	(-1.0000000000e-04 8.0097162558e-21 0.0000000000e+00)	1.0000000000e-04
8.19              	(-1.0000000000e-04 8.2924205609e-21 0.0000000000e+00)	1.0000000000e-04
8.195             	(-1.0000000000e-04 6.7434414644e-21 0.0000000000e+00)	1.0000000000e-04
8.2               	(-1.0000000000e-04 8.8826349753e-21 0.0000000000e+00)	1.0000000000e-04
8.205             	(-1.0000000000e-04 6.8725260311e-21 0.0000000000e+00)	1.0000000000e-04
8.21              	(-1.0000000000e-04 8.8686536406e-21 0.0000000000e+00)	1.0000000000e-04
8.215             	(-1.0000000000e-04 4.7223550942e-21 0.0000000000e+00)	1.0000000000e-04
8.22              	(-1.0000000000e-04 6.8155490264e-21 0.0000000000e+00)	1.0000000000e-04
8.225             	(-1.0000000000e-04 4.9743586373e-21 0.0000000000e+00)	1.0000000000e-04
8.23              	(-1.0000000000e-04 8.1304680520e-21 0.0000000000e+00)	1.0000000000e-04
8.235             	(-1.0000000000e-04 7.8544350657e-21 0.0000000000e+00)	1.0000000000e-04
8.24              	(-1.0000000000e-04 6.0061474667e-21 0.0000000000e+00)	1.0000000000e-04
8.245             	(-1.0000000000e-04 4.7395157140e-21 0.0000000000e+00)	1.0000000000e-04
8.25              	(-1.0000000000e-04 5.3431838452e-21 0.0000000000e+00)	1.0000000000e-04
8.255             	(-1.0000000000e-04 5.1582014988e-21 0.0000000000e+00)	1.0000000000e-04
8.26              	(-1.0000000000e-04 5.1411163154e-21 0.0000000000e+00)	1.0000000000e-04
8.265             	(-1.0000000000e-04 3.7901554538e-21 0.0000000000e+00)	1.0000000000e-04
8.27              	(-1.0000000000e-04 7.7335063165e-21 0.0000000000e+00)	1.0000000000e-04
8.275             	(-1.0000000000e-04 8.3770812768e-21 0.0000000000e+00)	1.0000000000e-04
8.28              	(-1.0000000000e-04 9.5828251189e-21 0.0000000000e+00)	1.0000000000e-04
8.285             	(-1.0000000000e-04 1.0994272855e-20 0.0000000000e+00)	1.0000000000e-04
8.29              	(-1.0000000000e-04 5.2145567354e-21 0.0000000000e+00)	1.0000000000e-04
8.295             	(-1.0000000000e-04 7.5204035790e-21 0.0000000000e+00)	1.0000000000e-04
8.3               	(-1.0000000000e-04 8.4371717682e-21 0.0000000000e+00)	1.0000000000e-04
8.305             	(-1.0000000000e-04 7.5110238469e-21 0.0000000000e+00)	1.0000000000e-04
8.31              	(-1.0000000000e-04 9.2407684503e-21 0.0000000000e+00)	1.0000000000e-04
8.315             	(-1.0000000000e-04 7.9335065931e-21 0.0000000000e+00)	1.0000000000e-04
8.32              	(-1.0000000000e-04 6.9109645554e-21 0.0000000000e+00)	1.0000000000e-04
8.325             	(-1.0000000000e-04 1.1762301375e-20 0.0000000000e+00)	1.0000000000e-04
8.33              	(-1.0000000000e-04 9.1589198464e-21 0.0000000000e+00)	1.0000000000e-04
8.335             	(-1.0000000000e-04 9.5976863711e-21 0.0000000000e+00)	1.0000000000e-04
8.34              	(-1.0000000000e-04 7.9730157231e-21 0.0000000000e+00)	1.0000000000e-04
8.345             	(-1.0000000000e-04 3.5193391998e-21 0.0000000000e+00)	1.0000000000e-04
8.35              	(-1.0000000000e-04 6.3629226797e-21 0.0000000000e+00)	1.0000000000e-04
8.355             	(-1.0000000000e-04 9.0380405944e-21 0.0000000000e+00)	1.0000000000e-04
8.36              	(-1.0000000000e-04 8.8970566529e-21 0.0000000000e+00)	1.0000000000e-04
8.365             	(-1.0000000000e-04 8.5799565565e-21 0.0000000000e+00)	1.0000000000e-04
8.37              	(-1.0000000000e-04 9.4398282431e-21 0.0000000000e+00)	1.0000000000e-04
8.375             	(-1.0000000000e-04 8.4867876316e-21 0.0000000000e+00)	1.0000000000e-04
8.38              	(-1.0000000000e-04 7.9063894023e-21 0.0000000000e+00)	1.0000000000e-04
8.385             	(-1.0000000000e-04 1.0260141603e-20 0.0000000000e+00)	1.0000000000e-04
8.39              	(-1.0000000000e-04 6.2240621836e-21 0.0000000000e+00)	1.0000000000e-04
8.395             	(-1.0000000000e-04 8.8238226122e-21 0.0000000000e+00)	1.0000000000e-04
8.4               	(-1.0000000000e-04 1.1651638775e-20 0.0000000000e+00)	1.0000000000e-04
8.405             	(-1.0000000000e-04 9.9486440324e-21 0.0000000000e+00)	1.0000000000e-04
8.41              	(-1.0000000000e-04 4.6443265735e-21 0.0000000000e+00)	1.0000000000e-04
8.415             	(-1.0000000000e-04 8.8574699277e-21 0.0000000000e+00)	1.0000000000e-04
8.42              	(-1.0000000000e-04 5.3649081154e-21 0.0000000000e+00)	1.0000000000e-04
8.425             	(-1.0000000000e-04 7.1507508959e-21 0.0000000000e+00)	1.0000000000e-04
8.43              	(-1.0000000000e-04 9.6152466889e-21 0.0000000000e+00)	1.0000000000e-04
8.435             	(-1.0000000000e-04 5.6753421873e-21 0.0000000000e+00)	1.0000000000e-04
8.44              	(-1.0000000000e-04 8.7809678925e-21 0.0000000000e+00)	1.0000000000e-04
8.445             	(-1.0000000000e-04 7.4892420115e-21 0.0000000000e+00)	1.0000000000e-04
8.45              	(-1.0000000000e-04 1.0074771313e-20 0.0000000000e+00)	1.0000000000e-04
8.455             	(-1.0000000000e-04 2.9151964792e-21 0.0000000000e+00)	1.0000000000e-04
8.46              	(-1.0000000000e-04 8.6976579188e-21 0.0000000000e+00)	1.0000000000e-04
8.465             	(-1.0000000000e-04 7.6501242072e-21 0.0000000000e+00)	1.0000000000e-04
8.47              	(-1.0000000000e-04 1.0769764606e-20 0.0000000000e+00)	1.0000000000e-04
8.475             	(-1.0000000000e-04 6.9690914199e-21 0.0000000000e+00)	1.0000000000e-04
8.48              	(-1.0000000000e-04 7.1884752757e-21 0.0000000000e+00)	1.0000000000e-04
8.485             	(-1.0000000000e-04 4.6033798946e-21 0.0000000000e+00)	1.0000000000e-04
8.49              	(-1.0000000000e-04 6.0334322910e-21 0.0000000000e+00)	1.0000000000e-04
8.495             	(-1.0000000000e-04 1.0774438400e-20 0.0000000000e+00)	1.0000000000e-04
8.5               	(-1.0000000000e-04 8.8055386044e-21 0.0000000000e+00)	1.0000000000e-04
8.505             	(-1.0000000000e-04 1.0826195227e-20 0.0000000000e+00)	1.0000000000e-04
8.51              	(-1.0000000000e-04 1.1089400987e-20 0.0000000000e+00)	1.0000000000e-04
8.515             	(-1.0000000000e-04 7.7785106726e-21 0.0000000000e+00)	1.0000000000e-04
8.52              	(-1.0000000000e-04 3.1220353794e-21 0.0000000000e+00)	1.0000000000e-04
8.525             	(-1.0000000000e-04 5.2085476100e-21 0.0000000000e+00)	1.0000000000e-04
8.53              	(-1.0000000000e-04 4.0041328263e-21 0.0000000000e+00)	1.0000000000e-04
8.535             	(-1.0000000000e-04 5.3968805839e-21 0.0000000000e+00)	1.0000000000e-04
8.54              	(-1.0000000000e-04 6.8667026302e-21 0.0000000000e+00)	1.0000000000e-04
8.545             	(-1.0000000000e-04 3.4882018678e-21 0.0000000000e+00)	1.0000000000e-04
8.55              	(-1.0000000000e-04 5.8124317795e-21 0.0000000000e+00)	1.0000000000e-04
8.555             	(-1.0000000000e-04 4.2804996767e-21 0.0000000000e+00)	1.0000000000e-04
8.56              	(-1.0000000000e-04 8.9871889213e-21 0.0000000000e+00)	1.0000000000e-04
8.565             	(-1.0000000000e-04 1.2552853931e-20 0.0000000000e+00)	1.0000000000e-04
8.57              	(-1.0000000000e-04 7.7494484444e-21 0.0000000000e+00)	1.0000000000e-04
8.575             	(-1.0000000000e-04 6.9295667897e-21 0.0000000000e+00)	1.0000000000e-04
8.58              	(-1.0000000000e-04 5.1624614274e-21 0.0000000000e+00)	1.0000000000e-04
8.585             	(-1.0000000000e-04 6.0494450263e-21 0.0000000000e+00)	1.0000000000e-04
8.59              	(-1.0000000000e-04 7.6138006928e-21 0.0000000000e+00)	1.0000000000e-04
8.595             	(-1.0000000000e-04 6.5042683400e-21 0.0000000000e+00)	1.0000000000e-04
8.6               	(-1.0000000000e-04 9.2747362163e-21 0.0000000000e+00)	1.0000000000e-04
8.605             	(-1.0000000000e-04 7.3770713356e-21 0.0000000000e+00)	1.0000000000e-04
8.61              	(-1.0000000000e-04 6.9125561378e-21 0.0000000000e+00)	1.0000000000e-04
8.615             	(-1.0000000000e-04 4.9974999420e-21 0.0000000000e+00)	1.0000000000e-04
8.62              	(-1.0000000000e-04 2.8759667362e-21 0.0000000000e+00)	1.0000000000e-04
8.625             	(-1.0000000000e-04 3.5552621786e-21 0.0000000000e+00)	1.0000000000e-04
8.63              	(-1.0000000000e-04 6.2596181388e-21 0.0000000000e+00)	1.0000000000e-04
8.635             	(-1.0000000000e-04 8.6774042932e-21 0.0000000000e+00)	1.0000000000e-04
8.64              	(-1.0000000000e-04 5.0076401922e-21 0.0000000000e+00)	1.0000000000e-04
8.645             	(-1.0000000000e-04 9.5743112246e-21 0.0000000000e+00)	1.0000000000e-04
8.65              	(-1.0000000000e-04 6.9504599064e-21 0.0000000000e+00)	1.0000000000e-04
8.655             	(-1.0000000000e-04 6.8262248557e-21 0.0000000000e+00)	1.0000000000e-04
8.66              	(-1.0000000000e-04 5.4660508212e-21 0.0000000000e+00)	1.0000000000e-04
8.665             	(-1.0000000000e-04 6.5987747628e-21 0.0000000000e+00)	1.0000000000e-04
8.67              	(-1.0000000000e-04 6.5468060265e-21 0.0000000000e+00)	1.0000000000e-04
8.675             	(-1.0000000000e-04 4.3462940579e-21 0.0000000000e+00)	1.0000000000e-04
8.68              	(-1.0000000000e-04 2.0760723236e-21 0.0000000000e+00)	1.0000000000e-04
8.685             	(-1.0000000000e-04 7.1235284887e-21 0.0000000000e+00)	1.0000000000e-04
